"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"	"Species_Name"
168	115	240	240	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Solanum_melongena"
169	116	239	239	"All"	"Other"	"All"	"Solanum_melongena"
170	117	236	236	"All"	"Other"	"All"	"Solanum_melongena"
171	118	236	236	"All"	"Other"	"All"	"Solanum_melongena"
172	119	231	231	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Solanum_melongena"
173	120	227	227	"All"	"Other"	"All"	"Solanum_melongena"
174	121	226	226	"All"	"Other"	"All"	"Solanum_melongena"
175	122	214	214	"All"	"Other"	"All"	"Solanum_melongena"
176	123	213	213	"All"	"Other"	"All"	"Solanum_melongena"
177	124	207	207	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"	"Solanum_melongena"
178	125	206	206	"All"	"Other"	"All"	"Solanum_melongena"
179	126	203	203	"All"	"Other"	"All"	"Solanum_melongena"
180	127	203	203	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_melongena"
181	128	203	203	"All"	"Other"	"All"	"Solanum_melongena"
182	129	196	196	"All"	"Other"	"All"	"Solanum_melongena"
183	130	193	193	"All"	"Other"	"All"	"Solanum_melongena"
184	131	191	191	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_melongena"
185	132	189	189	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"	"Solanum_melongena"
186	133	186	186	"All"	"Other"	"All"	"Solanum_melongena"
187	134	180	180	"All"	"Other"	"All"	"Solanum_melongena"
188	135	179	179	"All"	"Other"	"All"	"Solanum_melongena"
189	136	178	178	"All"	"Other"	"All"	"Solanum_melongena"
190	137	178	178	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_melongena"
191	138	175	175	"All"	"Other"	"All"	"Solanum_melongena"
192	139	174	174	"All"	"Other"	"All"	"Solanum_melongena"
193	140	173	173	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Solanum_melongena"
194	141	173	173	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"	"Solanum_melongena"
195	142	172	172	"All"	"Other"	"All"	"Solanum_melongena"
