"Number_of_reads_in_clusters"	2995594
"Number_of_clusters"	326414
"Number_of_superclusters"	326347
"Number_of_singlets"	905488
"Number_of_analyzed_reads"	3901082

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
199	134	648	648	"All"	"Other"	"All"
200	135	645	645	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
201	136	634	634	"All"	"Other"	"All"
202	137	617	617	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"
203	138	604	604	"All"	"Other"	"All"
204	139	601	601	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
205	140	599	599	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
206	141	570	570	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
207	142	568	568	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
208	143	568	568	"All"	"Other"	"All"
209	144	557	557	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
210	146	545	545	"All"	"Other"	"All"
211	147	533	533	"All"	"Other"	"All"
212	148	514	514	"All"	"Other"	"All"
213	149	512	512	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
214	150	485	485	"All"	"Other"	"All"
215	151	472	472	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"
216	152	461	461	"All"	"Other"	"All"
217	153	454	454	"All"	"Other"	"All"
218	154	448	448	"All"	"Other"	"All"
219	155	437	437	"All"	"Other"	"All"
220	156	436	436	"All"	"Other"	"All"
221	157	436	436	"All"	"Other"	"All"
222	158	425	425	"All"	"Other"	"All"
223	159	418	418	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"
224	160	412	412	"All"	"Other"	"All"
225	161	403	403	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"
226	162	402	402	"All"	"Other"	"All"
227	163	397	397	"All"	"Other"	"All"
