"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"	"Species_Name"
162	104	489	489	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Solanum_incanum_BFaso"
164	105	473	473	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_incanum_BFaso"
165	106	469	469	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
166	107	468	468	"All/repeat/mobile_element/Class_I/LINE"	"Other"	"All/repeat/mobile_element/Class_I/LINE"	"Solanum_incanum_BFaso"
167	108	467	467	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Solanum_incanum_BFaso"
168	109	466	466	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
169	110	455	455	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Galadriel"	"Solanum_incanum_BFaso"
170	111	451	451	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_incanum_BFaso"
171	112	449	449	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
172	113	440	440	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"	"Solanum_incanum_BFaso"
173	114	421	421	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Other"	"All/repeat/mobile_element/Class_II/Subclass_1/TIR/hAT"	"Solanum_incanum_BFaso"
174	115	414	414	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_incanum_BFaso"
175	116	409	409	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
176	117	405	405	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
177	118	393	393	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
178	119	392	392	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_incanum_BFaso"
179	120	387	387	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
180	121	375	375	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Solanum_incanum_BFaso"
181	122	367	367	"All/repeat/mobile_element/Class_I"	"Other"	"All/repeat/mobile_element/Class_I"	"Solanum_incanum_BFaso"
182	123	366	366	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
183	124	359	359	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
184	125	337	337	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
185	126	332	332	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
186	127	322	322	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Solanum_incanum_BFaso"
187	128	316	316	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
188	129	315	315	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
189	130	305	305	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
190	131	302	302	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
191	132	280	280	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
192	133	279	279	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Solanum_incanum_BFaso"
193	134	276	276	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Putative LTR elements"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Solanum_incanum_BFaso"
194	135	273	273	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
195	136	268	268	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
196	137	265	265	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Solanum_incanum_BFaso"
197	138	252	252	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
198	139	251	251	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
199	140	247	247	"All/repeat/mobile_element/Class_I/LTR"	"Other"	"All/repeat/mobile_element/Class_I/LTR"	"Solanum_incanum_BFaso"
200	141	243	243	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
201	142	243	243	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Solanum_incanum_BFaso"
202	143	243	243	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila"	"Solanum_incanum_BFaso"
203	144	227	227	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_incanum_BFaso"
204	145	227	227	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
205	146	221	221	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
206	147	221	221	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
207	148	218	218	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Solanum_incanum_BFaso"
208	149	218	218	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
209	150	213	213	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
210	151	212	212	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_incanum_BFaso"
211	152	212	212	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
212	153	210	210	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
213	154	209	209	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Solanum_incanum_BFaso"
214	155	208	208	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
215	156	206	206	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca"	"Solanum_incanum_BFaso"
216	157	203	203	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
217	158	201	201	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ikeros"	"Solanum_incanum_BFaso"
218	159	198	198	"All"	"Other"	"All"	"Solanum_incanum_BFaso"
