Cluster,Supercluster,Size,Size_adjusted,Automatic_annotation,TAREAN_annotation,Final_annotation,Species_Name
28,17,3674,3674,All,Other,All,Solanum_linnaeanum
30,18,3491,3491,All/repeat/mobile_element/Class_I/LTR,Other,All/repeat/mobile_element/Class_I/LTR,Solanum_linnaeanum
132,19,722,722,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
83,19,1383,1383,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
85,19,1342,1342,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
33,20,3408,3408,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
41,21,2879,2879,All,Other,All,Solanum_linnaeanum
45,22,2557,2557,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
46,23,2529,2529,All,Other,All,Solanum_linnaeanum
49,24,2442,2442,All,Other,All,Solanum_linnaeanum
113,25,1003,1003,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
89,25,1321,1321,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
55,26,2017,2017,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR,Putative LTR elements,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR,Solanum_linnaeanum
56,27,2003,2003,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
59,28,1929,1929,All,Other,All,Solanum_linnaeanum
142,29,558,558,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
91,29,1313,1313,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
61,30,1845,1845,All/repeat/mobile_element/Class_I/LTR,Other,All/repeat/mobile_element/Class_I/LTR,Solanum_linnaeanum
64,31,1784,1784,All,Other,All,Solanum_linnaeanum
152,32,415,415,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
87,32,1331,1331,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
68,33,1736,1736,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
69,34,1719,1719,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
71,35,1592,1592,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
72,36,1556,1556,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
115,37,940,940,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Solanum_linnaeanum
139,37,607,607,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Solanum_linnaeanum
75,38,1518,1518,All,Other,All,Solanum_linnaeanum
76,39,1509,1509,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
77,40,1503,1503,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
79,41,1453,1453,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
80,42,1452,1452,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
81,43,1437,1437,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
104,44,1147,1147,All/repeat/rDNA/45S_rDNA/25S_rDNA,Other,All/repeat/rDNA/45S_rDNA/25S_rDNA,Solanum_linnaeanum
174,44,285,285,All/repeat/rDNA/45S_rDNA/25S_rDNA,Other,All/repeat/rDNA/45S_rDNA/25S_rDNA,Solanum_linnaeanum
86,45,1342,1342,All,Other,All,Solanum_linnaeanum
88,46,1322,1322,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
92,47,1310,1310,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Putative LTR elements,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Solanum_linnaeanum
94,48,1287,1287,All,Other,All,Solanum_linnaeanum
96,49,1265,1265,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
97,50,1251,1251,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
98,51,1249,1249,All,Other,All,Solanum_linnaeanum
99,52,1228,1228,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
100,53,1221,1221,All,Other,All,Solanum_linnaeanum
102,54,1176,1176,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
105,55,1139,1139,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
106,56,1134,1134,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
107,57,1122,1122,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
108,58,1111,1111,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
110,59,1073,1073,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
111,60,1071,1071,All,Other,All,Solanum_linnaeanum
112,61,1071,1071,All,Other,All,Solanum_linnaeanum
114,62,996,996,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
116,63,925,925,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
117,64,905,905,All,Other,All,Solanum_linnaeanum
118,65,899,899,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Putative satellites (low confidence),All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Solanum_linnaeanum
119,66,889,889,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
120,67,880,880,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
121,68,879,879,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
122,69,870,870,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
123,70,841,841,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre,Solanum_linnaeanum
124,71,836,836,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Solanum_linnaeanum
125,72,830,830,All,Other,All,Solanum_linnaeanum
127,73,809,809,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Solanum_linnaeanum
128,74,794,794,All,Other,All,Solanum_linnaeanum
129,75,751,751,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Solanum_linnaeanum
130,76,729,729,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia,Putative LTR elements,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia,Solanum_linnaeanum
131,77,723,723,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
133,78,708,708,All,Other,All,Solanum_linnaeanum
134,79,698,698,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
135,80,684,684,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
136,81,676,676,All/repeat/mobile_element/Class_I/pararetrovirus,Other,All/repeat/mobile_element/Class_I/pararetrovirus,Solanum_linnaeanum
137,82,661,661,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
138,83,632,632,All,Other,All,Solanum_linnaeanum
141,84,570,570,All,Other,All,Solanum_linnaeanum
143,85,547,547,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Putative LTR elements,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Solanum_linnaeanum
144,86,477,477,All/organelle/plastid,Other,All/organelle/plastid,Solanum_linnaeanum
145,87,458,458,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
146,88,454,454,All,Other,All,Solanum_linnaeanum
147,89,450,450,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Solanum_linnaeanum
148,90,437,437,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Solanum_linnaeanum
149,91,434,434,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
150,92,429,429,All,Other,All,Solanum_linnaeanum
151,93,418,418,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Solanum_linnaeanum
153,94,396,396,All,Other,All,Solanum_linnaeanum
154,95,395,395,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Solanum_linnaeanum
155,96,374,374,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila,Solanum_linnaeanum
156,97,367,367,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Solanum_linnaeanum
157,98,366,366,All,Other,All,Solanum_linnaeanum
158,99,357,357,All,Other,All,Solanum_linnaeanum
159,100,356,356,All/repeat/mobile_element/Class_I,Other,All/repeat/mobile_element/Class_I,Solanum_linnaeanum
160,101,346,346,All,Other,All,Solanum_linnaeanum
161,102,336,336,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
162,103,335,335,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
163,104,332,332,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Solanum_linnaeanum
164,105,326,326,All,Other,All,Solanum_linnaeanum
165,106,326,326,All,Other,All,Solanum_linnaeanum
166,107,324,324,All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger,Other,All/repeat/mobile_element/Class_II/Subclass_1/TIR/PIF_Harbinger,Solanum_linnaeanum
167,108,323,323,All,Other,All,Solanum_linnaeanum
168,109,319,319,All,Other,All,Solanum_linnaeanum
169,110,315,315,All,Other,All/organelle/mitochondria,Solanum_linnaeanum
170,111,303,303,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Alesia,Solanum_linnaeanum
171,112,303,303,All,Other,All,Solanum_linnaeanum
172,113,302,302,All,Other,All,Solanum_linnaeanum
173,114,287,287,All,Other,All,Solanum_linnaeanum
175,115,284,284,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Solanum_linnaeanum
176,116,276,276,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
177,117,274,274,All,Other,All,Solanum_linnaeanum
178,118,252,252,All,Other,All,Solanum_linnaeanum
179,119,251,251,All,Other,All,Solanum_linnaeanum
180,120,244,244,All,Other,All,Solanum_linnaeanum
181,121,240,240,All/repeat/mobile_element/Class_I,Other,All/repeat/mobile_element/Class_I,Solanum_linnaeanum
182,122,237,237,All/repeat/rDNA/5S_rDNA,Other,All/repeat/rDNA/5S_rDNA,Solanum_linnaeanum
183,123,233,233,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Solanum_linnaeanum
184,124,231,231,All,Other,All,Solanum_linnaeanum
185,125,231,231,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
186,126,223,223,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Solanum_linnaeanum
187,127,222,222,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Solanum_linnaeanum
188,128,215,215,All,Other,All,Solanum_linnaeanum
189,129,215,215,All,Other,All,Solanum_linnaeanum
190,130,214,214,All,Other,All,Solanum_linnaeanum
191,131,214,214,All,Other,All,Solanum_linnaeanum
192,132,210,210,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Solanum_linnaeanum
193,133,207,207,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Bianca,Solanum_linnaeanum
194,134,199,199,All,Other,All,Solanum_linnaeanum
195,135,198,198,All,Other,All,Solanum_linnaeanum
196,136,198,198,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
197,137,197,197,All,Other,All,Solanum_linnaeanum
198,138,179,179,All,Other,All,Solanum_linnaeanum
199,139,177,177,All,Other,All,Solanum_linnaeanum
200,140,174,174,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
201,141,172,172,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana,Solanum_linnaeanum
202,142,171,171,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Athila,Solanum_linnaeanum
203,143,171,171,All,Other,All,Solanum_linnaeanum
204,144,168,168,All,Other,All,Solanum_linnaeanum
205,145,168,168,All,Other,All,Solanum_linnaeanum
206,146,161,161,All,Other,All,Solanum_linnaeanum
207,147,160,160,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre,Solanum_linnaeanum
208,148,159,159,All,Other,All,Solanum_linnaeanum
209,149,158,158,All,Other,All,Solanum_linnaeanum
210,150,156,156,All,Other,All,Solanum_linnaeanum
211,151,155,155,All,Other,All,Solanum_linnaeanum
212,152,154,154,All,Other,All,Solanum_linnaeanum
213,153,152,152,All,Other,All,Solanum_linnaeanum
214,154,148,148,All/organelle/mitochondria,Other,All/organelle/mitochondria,Solanum_linnaeanum
215,155,145,145,All,Other,All,Solanum_linnaeanum
216,156,138,138,All,Other,All,Solanum_linnaeanum
217,157,137,137,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Solanum_linnaeanum
218,158,136,136,All,Other,All,Solanum_linnaeanum
219,159,136,136,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Solanum_linnaeanum
220,160,132,132,All,Other,All,Solanum_linnaeanum
221,161,132,132,All,Other,All,Solanum_linnaeanum
222,162,130,130,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Solanum_linnaeanum
223,163,127,127,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
224,164,127,127,All,Other,All,Solanum_linnaeanum
225,165,126,126,All,Other,All,Solanum_linnaeanum
226,166,126,126,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
227,167,125,125,All,Other,All,Solanum_linnaeanum
228,168,125,125,All,Other,All,Solanum_linnaeanum
229,169,125,125,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM,Solanum_linnaeanum
230,170,123,123,All,Other,All,Solanum_linnaeanum
231,171,120,120,All,Other,All,Solanum_linnaeanum
232,172,120,120,All,Other,All,Solanum_linnaeanum
233,173,120,120,All,Other,All,Solanum_linnaeanum
234,174,117,117,All,Other,All,Solanum_linnaeanum
235,175,114,114,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale,Solanum_linnaeanum
236,176,114,114,All/organelle/mitochondria,Other,All/organelle/mitochondria,Solanum_linnaeanum
237,177,114,114,All,Other,All,Solanum_linnaeanum
238,178,110,110,All,Other,All,Solanum_linnaeanum
239,179,109,109,All,Other,All,Solanum_linnaeanum
240,180,108,108,All,Other,All,Solanum_linnaeanum
241,181,108,108,All,Other,All,Solanum_linnaeanum
242,182,108,108,All,Other,All,Solanum_linnaeanum
243,183,106,106,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM,Solanum_linnaeanum
244,184,104,104,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
245,185,104,104,All/organelle/mitochondria,Other,All/organelle/mitochondria,Solanum_linnaeanum
246,186,103,103,All,Other,All,Solanum_linnaeanum
247,187,103,103,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana,Solanum_linnaeanum
248,188,102,102,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_linnaeanum
249,189,101,101,All,Other,All,Solanum_linnaeanum
250,190,101,101,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Other,All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork,Solanum_linnaeanum
251,191,98,98,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM,Solanum_linnaeanum
252,192,98,98,All,Other,All,Solanum_linnaeanum
253,193,96,96,All,Other,All,Solanum_linnaeanum
254,194,95,95,All,Other,All,Solanum_linnaeanum
10,1,29400,29400,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
12,1,22466,22466,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
17,1,19138,19138,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
18,1,18271,18271,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
21,1,16741,16741,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
2,1,42565,42565,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
26,1,15478,15478,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
29,1,14183,14183,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
35,1,12965,12965,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
44,1,9572,9572,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
46,1,8954,8954,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
5,1,39141,39141,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
57,1,7010,7010,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
9,1,30226,30226,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
1,2,73055,73055,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
3,2,42192,42192,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
4,2,39702,39702,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
6,2,34072,34072,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
8,2,32818,32818,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
131,3,1701,1701,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
13,3,20879,20879,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
19,3,17778,17778,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
22,3,16399,16399,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
28,3,14602,14602,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
30,3,14181,14181,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
34,3,13454,13454,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
36,3,11258,11258,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
37,3,11188,11188,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
39,3,10725,10725,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
42,3,9768,9768,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
48,3,8529,8529,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
70,3,5628,5628,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Other,All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay,Solanum_aethiopicum
100,4,3242,3242,All/organelle/plastid,Other,All/organelle/plastid,Solanum_aethiopicum
105,4,2942,2942,All/organelle/plastid,Other,All/organelle/plastid,Solanum_aethiopicum
134,4,1668,1668,All/organelle/plastid,Other,All/organelle/plastid,Solanum_aethiopicum
