"Number_of_reads_in_clusters"	554666
"Number_of_clusters"	163010
"Number_of_superclusters"	162999
"Number_of_singlets"	35642
"Number_of_analyzed_reads"	590308

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
313	302	63	63	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
314	303	62	62	"All"	"Other"	"All"
315	304	62	62	"All"	"Other"	"All"
316	305	62	62	"All"	"Other"	"All"
317	306	62	62	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/TAR"
318	307	62	62	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
319	308	62	62	"All"	"Other"	"All"
320	309	62	62	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
321	310	62	62	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
322	311	62	62	"All"	"Other"	"All"
323	312	61	61	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
324	313	61	61	"All"	"Other"	"All"
325	314	60	60	"All"	"Other"	"All"
326	315	60	60	"All"	"Other"	"All"
327	316	60	60	"All"	"Other"	"All"
328	317	60	60	"All"	"Other"	"All"
329	318	60	60	"All"	"Other"	"All"
330	319	60	60	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ale"
331	320	60	60	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/non-chromovirus/OTA/Tat/Ogre"
332	321	60	60	"All"	"Other"	"All"
333	322	59	59	"All"	"Other"	"All"
334	323	59	59	"All"	"Other"	"All"
335	324	59	59	"All"	"Other"	"All"
336	325	59	59	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
337	326	59	59	"All/organelle/plastid"	"Other"	"All/organelle/plastid"
