"Number_of_reads_in_clusters"	722001
"Number_of_clusters"	138852
"Number_of_superclusters"	138792
"Number_of_singlets"	229119
"Number_of_analyzed_reads"	951120

"Cluster"	"Supercluster"	"Size"	"Size_adjusted"	"Automatic_annotation"	"TAREAN_annotation"	"Final_annotation"
244	184	104	104	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
245	185	104	104	"All/organelle/mitochondria"	"Other"	"All/organelle/mitochondria"
246	186	103	103	"All"	"Other"	"All"
247	187	103	103	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Ivana"
248	188	102	102	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/Tekay"
249	189	101	101	"All"	"Other"	"All"
250	190	101	101	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty1_copia/Tork"
251	191	98	98	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"	"Other"	"All/repeat/mobile_element/Class_I/LTR/Ty3_gypsy/chromovirus/CRM"
252	192	98	98	"All"	"Other"	"All"
253	193	96	96	"All"	"Other"	"All"
254	194	95	95	"All"	"Other"	"All"
